speaker_a,speaker_b,scenes_together,mean_sentiment,std_sentiment,total_interactions,sentiment_trend,seasons_together
Dwight,Dwight & Andy,1,0.09981428571428572,0.1709775292551746,7,0.0,1
Dwight & Andy,Michael & Dwight,1,0.3744,0.3744,2,0.0,1
Dwight & Andy,Jim,1,0.4201,0.4201,2,0.0,1
David,Woman from Buffalo,1,0.18251999999999996,0.18482706944600943,5,0.0,1
Michael,Woman from Buffalo,1,0.10046,0.20092000000000002,5,0.0,1
David,Man from Buffalo,1,0.13525,0.34980293380702226,6,0.0,1
Man from Buffalo,Woman from Buffalo,1,0.1807,0.41180167071054974,5,0.0,1
Dwight,Gwenneth,1,-0.04780000000000001,0.26457559096283495,6,0.0,1
Gwenneth,Toby,1,-0.04437500000000001,0.31282472228869634,4,0.0,1
Eric,Megan,1,0.0,0.0,6,0.0,1
Maurie,Megan,1,0.12223999999999999,0.15378709438701288,5,0.0,1
Eric,Phyllis,1,0.0,0.0,2,0.0,1
Eric,Jim,1,-0.21075,0.21075,2,0.0,1
Eric,Meredith,1,0.0,0.0,2,0.0,1
Dwight,Female intern,1,0.24922,0.33575116023626783,5,0.0,1
Oscar,Penny,1,-0.029349999999999998,0.37285582334194545,8,0.0,1
Kids,Little Girl,1,-0.02855,0.02855,2,0.0,1
Jim,Mr. Beesly,1,-0.0030999999999999917,0.25980952638423405,4,0.0,1
Jim,Mr. Halpert,1,0.05783333333333333,0.2907168343556626,9,0.0,1
Michael,Mr. Halpert,1,0.2070181818181818,0.257821473885893,11,0.0,1
Mr. Halpert,Pam,1,0.02433333333333333,0.20412815963397984,6,0.0,1
Dwight,Front Desk Clerk,1,-0.025519047619047615,0.3011370066598347,21,0.0,1
Front Desk Clerk,Michael,1,0.09156190476190477,0.32653714216826774,21,0.0,1
Front Desk Clerk,Jim,1,0.13614285714285712,0.33934908220273224,7,0.0,1
Andy,Front Desk Clerk,1,0.10954,0.2594088633798005,5,0.0,1
Front Desk Clerk,Pam,1,0.16387142857142858,0.28479649232533805,7,0.0,1
David,Michael ,1,0.15968571428571426,0.13908861952594342,7,0.0,1
Darryl,Gwenneth,1,-0.13044285714285714,0.30504435676117125,7,0.0,1
Hotel Employee,Hotel Manager,1,0.170875,0.34400315678057375,8,0.0,1
Michael,Pete,1,0.13884,0.46637868561931517,15,0.0,1
Everyone,Tom,1,0.4176,0.33938800803799773,3,0.0,1
Dwight,Tom,1,0.34208000000000005,0.3140146709948438,5,0.0,1
Mema,Pete,1,-0.07224,0.14448,5,0.0,1
Everyone,Mema,1,0.0,0.0,3,0.0,1
Dwight,Mema,1,0.09152,0.18304,5,0.0,1
Jim,Mema,1,0.2487818181818182,0.36080839492899786,11,0.0,1
Mema,Tom,1,0.31320000000000003,0.3450887494543976,4,0.0,1
Kevin,Penny,1,0.13126,0.23026060974469775,10,0.0,1
Pam's mom,Tom Halpert,1,-0.01712,0.24601130380533331,5,0.0,1
Pam's mom,Pete Halpert,1,-0.002300000000000002,0.25336877471385455,5,0.0,1
Pam's mom,Tom and Pete,1,0.05891999999999999,0.3130400511116749,5,0.0,1
Michel,Tom,1,0.148,0.148,2,0.0,1
Tom,Tom Halpert,1,0.0386,0.0386,2,0.0,1
Pete Halpert,Tom,1,0.07565,0.07565,2,0.0,1
Tom,Tom and Pete,1,0.2287,0.2287,2,0.0,1
Pam's mom,Tom,1,-0.03256,0.24199697188188118,5,0.0,1
Pam's mom,Penny,1,0.1909666666666667,0.3838578758979538,6,0.0,1
Isabel,Pam's mom,1,0.27442,0.3674635894888091,5,0.0,1
Isabel,Penny,1,-0.07543333333333334,0.10667884305501046,3,0.0,1
Pam,Pam's mom,1,0.34294,0.34967996854266614,10,0.0,1
Hotel Employee,Kevin,1,0.18426363636363635,0.3096566464290504,11,0.0,1
Hotel Manager,Kevin,1,0.04682727272727272,0.31145264951925195,11,0.0,1
Michael,Penny,1,0.04466666666666667,0.2012633984497816,6,0.0,1
Pam,Pam's dad,1,0.31245,0.31245,2,0.0,1
Michael,Pam's dad,1,0.4678,0.4678,2,0.0,1
Jim,Pam's dad,1,0.29936666666666667,0.2557844448402252,3,0.0,1
Pam's dad,Ryan,1,0.0,0.0,2,0.0,1
Michel,Tom Halpert,1,0.1866,0.10939999999999998,2,0.0,1
Michel,Pete Halpert,1,0.22365,0.07235,2,0.0,1
Pete Halpert,Tom Halpert,1,0.11424999999999999,0.03704999999999999,2,0.0,1
Michael,Tom Halpert,1,0.23280000000000003,0.4210777261130912,7,0.0,1
Michael,Pete Halpert,1,0.2433857142857143,0.41795277391649144,7,0.0,1
Michel,Tom and Pete,1,0.3767,0.0807,2,0.0,1
Tom Halpert,Tom and Pete,1,0.2673,0.1901,2,0.0,1
Pete Halpert,Tom and Pete,1,0.30435,0.15305,2,0.0,1
Michael,Tom and Pete,1,0.2871142857142857,0.42202380917455834,7,0.0,1
Michel,Pam's mom,1,0.026639999999999997,0.2764709720748274,5,0.0,1
Andy,Kid,1,0.205425,0.4362602513122184,4,0.0,1
Kid,Woman,1,-0.27115,0.27115,2,0.0,1
Grotti,Woman,1,-0.009387500000000014,0.36872445822558336,8,0.0,1
Credit card rep,Kevin,1,-0.019444444444444448,0.3499786949423925,9,0.0,1
Kevin,Rep,1,0.09221428571428571,0.3567976434442175,14,0.0,1
Credit card rep,Rep,1,0.3185142857142857,0.23204892605145291,7,0.0,1
Andy and Dwight,Phyllis,1,0.26335,0.26335,2,0.0,1
Andy and Dwight,Michael,1,0.28929999999999995,0.25968828750381995,6,0.0,1
Andy and Dwight,Oscar,1,0.05212499999999999,0.30323096292265406,4,0.0,1
Andy and Dwight,Ryan,1,0.16696666666666662,0.2545878542970099,3,0.0,1
Erin,Grotti,1,0.2828,0.2963331908511094,4,0.0,1
Jim,Kids,1,0.515,0.1555,2,0.0,1
Kids,Meredith,1,0.17975,0.17975,2,0.0,1
Kevin,Various,1,0.09147999999999999,0.18295999999999998,5,0.0,1
Phyllis,Various,1,0.10163333333333335,0.5591611117458803,3,0.0,1
Pam,Various,1,0.06674999999999999,0.4491379251781499,12,0.0,1
Michael,Various,1,0.1948809523809524,0.35628879487218507,21,0.0,1
Dwight,Various,1,0.18076666666666666,0.2556426716249765,3,0.0,1
Angela,Various,1,0.24896000000000001,0.3390045285833215,5,0.0,1
Jim,Various,1,0.47125,0.25049928642612934,6,0.0,1
Meredith,Various,1,0.0,0.0,2,0.0,1
Creed,Various,1,-0.17,0.17,2,0.0,1
Ryan,Various,1,0.0,0.0,2,0.0,1
Oscar,Various,1,-0.074,0.1281717597600969,4,0.0,1
Dwight and Andy,Grotti,1,0.1395714285714286,0.3352635880458654,7,0.0,1
Dwight and Andy,Michael,1,-0.2626857142857143,0.23737788095639184,14,0.0,1
Helene,Kelly,1,0.29112499999999997,0.3125284737027972,4,0.0,1
Creed,Helene,1,0.244725,0.24939712683790086,4,0.0,1
Helene,Ryan,1,0.305075,0.2098210353491756,4,0.0,1
Customer,Pam,1,0.3236125,0.3490316978352396,8,0.0,1
Andy,Secretary,1,0.42639999999999995,0.06967836823577316,4,0.0,1
Darryl,Kids,1,0.024128571428571412,0.5020135732777572,7,0.0,1
Angela,Kids,1,0.17975,0.17975,2,0.0,1
Kelly,Kids,1,0.17975,0.17975,2,0.0,1
Jim & Pam,Michael,1,0.028214285714285723,0.3717341001636651,7,0.0,1
Andy,Jim & Pam,1,-0.42535,0.08414999999999997,2,0.0,1
Dwight,Jim & Pam,1,-0.11373333333333334,0.1608432224939,3,0.0,1
Limo Driver,Ryan,1,0.0,0.0,3,0.0,1
Jim & Pam,Ryan,1,-0.1706,0.1706,2,0.0,1
Limo Driver,Oscar,1,-0.16743333333333332,0.2367864907933352,3,0.0,1
Jim & Pam,Oscar,1,-0.42174999999999996,0.08054999999999998,2,0.0,1
Phyllis,Voice on CD player,1,-0.04189999999999999,0.452,2,0.0,1
Stanley,Voice on CD player,1,-0.07100000000000001,0.17048554190898418,4,0.0,1
David Wallace's Secretary,Michael,1,0.240375,0.3191332979728064,4,0.0,1
Helene,Michel,1,0.24425000000000002,0.38634114135049086,8,0.0,1
Michel,Pam,1,0.19922,0.3431974265637783,5,0.0,1
Jim,Michel,1,0.044939999999999994,0.30451477205547844,5,0.0,1
Hostess,Pam,1,0.6275999999999999,0.1688,2,0.0,1
Michael,Security,1,0.07636,0.15271999999999997,5,0.0,1
Alan,Security,1,0.18076666666666666,0.2556426716249765,3,0.0,1
Dwight,Registrar,1,0.21045,0.10774999999999998,2,0.0,1
David,Laurie,1,0.17001666666666668,0.24044008551450446,6,0.0,1
Alan,Laurie,1,0.21075,0.21075,2,0.0,1
Andy,Laurie,1,0.08768000000000001,0.1399902625185052,5,0.0,1
Dwight,Laurie,1,0.22960000000000003,0.2743634961141879,5,0.0,1
Erin,Limo Driver,1,0.12040000000000001,0.17027131290972067,3,0.0,1
Limo Driver,Michael,1,0.06733750000000001,0.32019210225074257,8,0.0,1
Andy,Limo Driver,1,-0.1698333333333333,0.24018060334303062,3,0.0,1
Dwight,Limo Driver,1,0.0,0.0,4,0.0,1
Erin,Jim & Pam,1,0.010000000000000009,0.3512,2,0.0,1
Jim & Pam,Limo Driver,1,-0.11373333333333334,0.1608432224939,3,0.0,1
David,Second Shareholder,1,-0.27065,0.27065,2,0.0,1
Alan,Second Shareholder,1,0.3975,0.3975,2,0.0,1
Michael,Second Shareholder,1,0.4459666666666667,0.3833887525157142,3,0.0,1
David,Shareholder,1,-0.534,0.007300000000000029,2,0.0,1
Second Shareholder,Shareholder,1,-0.26335,0.26335,2,0.0,1
Alan,Shareholder,1,0.13415000000000005,0.6608499999999999,2,0.0,1
Michael,Shareholder,1,0.27040000000000003,0.6043409688798754,3,0.0,1
David,Female Shareholder,1,-0.27065,0.27065,2,0.0,1
Female Shareholder,Second Shareholder,1,0.0,0.0,2,0.0,1
Alan,Female Shareholder,1,0.3975,0.3975,2,0.0,1
Female Shareholder,Michael,1,0.4459666666666667,0.3833887525157142,3,0.0,1
Female Shareholder,Shareholder,1,-0.26335,0.26335,2,0.0,1
Dwight,Woman in line,1,-0.018049999999999993,0.28274220148396667,6,0.0,1
Man in line,Woman in line,1,0.22232500000000002,0.19585368741741882,4,0.0,1
Dwight,Man in line,1,-0.0903,0.27402169622130285,4,0.0,1
Lefevre,Teacher,1,0.81645,0.08255000000000001,2,0.0,1
Lefevre,Students,1,0.8051666666666666,0.1067090853155854,3,0.0,1
Mikela,Students,1,0.24695,0.24695,2,0.0,1
Erin,Mikela,1,0.2109888888888889,0.2240202344255955,9,0.0,1
O'Keefe,Oscar,1,0.18774000000000002,0.2721926641186349,10,0.0,1
David,O'Keefe,1,0.062429999999999986,0.3322516367153065,10,0.0,1
Alan,O'Keefe,1,-0.028959999999999986,0.3676282121926988,5,0.0,1
Fourth Shareholder,Michael,1,0.09356666666666665,0.5081448240632017,3,0.0,1
Fourth Shareholder,Third Shareholder,1,0.0,0.0,2,0.0,1
Michael,Third Shareholder,1,0.09356666666666665,0.5081448240632017,3,0.0,1
Alan,Fourth Shareholder,1,0.0,0.0,2,0.0,1
Alan,Third Shareholder,1,0.0,0.0,2,0.0,1
Michael,Office,1,0.15863846153846156,0.2827063699275861,13,0.0,1
Jim,Office,1,0.1671777777777778,0.2435256262024265,9,0.0,1
Office,Ryan,1,0.044700000000000004,0.08940000000000001,5,0.0,1
Erin,Michael and Erin,1,0.14145555555555556,0.42212157309137355,9,0.0,1
Michael,Michael and Erin,1,0.26193333333333335,0.3811929170380793,9,0.0,1
Deliveryman,Kevin,1,0.0,0.0,2,0.0,1
Deliveryman,Dwight,1,0.0,0.0,2,0.0,1
Angela,Deliveryman,1,0.0,0.0,2,0.0,1
Deliveryman,Kelly,1,0.0,0.0,2,0.0,1
Deliveryman,Jim,1,0.23816666666666664,0.25953027226553405,3,0.0,1
Lefevre,Mikela,1,-0.1909,0.1909,2,0.0,1
Teacher,Zion,1,0.2752333333333334,0.24713821144362835,3,0.0,1
Michael,Zion,1,0.44705,0.45354088294221057,4,0.0,1
Students,Teacher,1,0.8602,0.09797999795876705,3,0.0,1
Andy,Eric,1,0.2083,0.29458068504231566,3,0.0,1
Computron,Pam,1,0.23876666666666665,0.2439376741893078,6,0.0,1
Andy,Computron,1,0.41150000000000003,0.22042205878722754,5,0.0,1
Erin,Stephanie,1,0.1977,0.12049999999999998,2,0.0,1
David,Stephanie,1,0.02440000000000001,0.3456473163106105,11,0.0,1
Kelly and Erin,Matt,1,0.0,0.0,3,0.0,1
Matt,Pam,1,0.2617625,0.29345207844510146,8,0.0,1
Pam's Mom,Roy,1,0.20001111111111114,0.23510688795829038,18,0.0,1
Albiny,Jan,1,0.15549999999999997,0.25405938938235156,6,0.0,1
Roy,Stanley,1,0.023360000000000002,0.3511080665550138,5,0.0,1
Roy,Song,1,-0.2686555555555556,0.24425597279680505,9,0.0,1
Pam,Song,1,-0.1300090909090909,0.2728385951588676,11,0.0,1
Dwight,Song,1,0.01522857142857144,0.3546192493940738,14,0.0,1
Jim,Song,1,-0.08573333333333334,0.242640366706687,15,0.0,1
Kevin,song,1,-0.11333333333333334,0.1602775370689508,3,0.0,1
Jim,song,1,0.10446,0.12982159450569075,5,0.0,1
Stanley,song,1,0.11315,0.11315,2,0.0,1
Oscar,song,1,0.0,0.0,2,0.0,1
Christian Slater,Jo Bennett,1,0.7056,0.18520000000000003,2,0.0,1
Andy & Erin,Michael,1,0.26564,0.3195816646805633,10,0.0,1
Andy & Erin,Gabe,1,0.54884,0.3143087310273133,5,0.0,1
Andy & Erin,Jim,1,0.5317500000000001,0.3513117169978821,4,0.0,1
Eric,Kevin,1,0.4352666666666667,0.15317983621293704,3,0.0,1
Angela,Eric,1,0.5449,0.1302553645728267,3,0.0,1
Fake Stanley,Michael,1,0.0,0.0,2,0.0,1
Hotel Employee,Michael and Dwight,1,0.21786,0.2013482912765837,10,0.0,1
David,Teddy,1,-0.11489230769230765,0.46050956970184914,13,0.0,1
Both,Teddy,1,-0.40961428571428576,0.2968460035033626,7,0.0,1
All,Everyone,1,0.32985,0.32985,2,0.0,1
David,Mrs. Wallace,1,0.2601555555555556,0.25916971321300947,9,0.0,1
Michael,Mrs. Wallace,1,0.2495777777777778,0.33860558759509163,9,0.0,1
David,Teddy Wallace,1,0.16135714285714284,0.23309042302531963,7,0.0,1
Michael,Teddy Wallace,1,0.295075,0.31175789384552877,8,0.0,1
Darryl,Man in Video,1,0.09767999999999999,0.4886981047640762,5,0.0,1
Actor,Redheaded Actress,1,0.12040000000000001,0.17027131290972064,3,0.0,1
Actor,Roy,1,0.18738333333333335,0.187873808859978,6,0.0,1
Actor,Warehouse guy,1,0.12040000000000001,0.17027131290972067,3,0.0,1
"Dwight, Jim and Michael",Oscar,1,0.0,0.0,2,0.0,1
Nick,Ryan,1,-0.13328571428571429,0.34394949142724607,7,0.0,1
Dwight,Hotel Employee,1,0.15423333333333333,0.20041225400547633,15,0.0,1
Hotel Employee,Michael,1,0.19022000000000003,0.23226080513078395,20,0.0,1
Doctor,Jim,1,0.2873833333333333,0.26322947793808266,6,0.0,1
Hospital employee,Michael,1,0.1786,0.16546041218370033,5,0.0,1
Dwight,Policeman,1,-0.18694999999999998,0.2644621192155882,4,0.0,1
"Dwight, Jim and Michael",Erin,1,0.0,0.0,3,0.0,1
"Dwight, Jim and Michael",Phyllis,1,0.36725,0.36725,2,0.0,1
"Dwight, Jim and Michael",Nick,1,0.36725,0.36725,2,0.0,1
"Dwight, Jim and Michael",Pam,1,0.0,0.0,2,0.0,1
"Dwight, Jim and Michael",Michael,1,0.30805,0.37762318188903604,8,0.0,1
Dwight,"Dwight, Jim and Michael",1,-0.104975,0.1818220335245429,4,0.0,1
"Dwight, Jim and Michael",Jim,1,0.17156,0.14550372641276235,5,0.0,1
"Dwight, Jim and Michael",Meredith,1,0.0,0.0,2,0.0,1
Meredith,Nick,1,0.36725,0.36725,2,0.0,1
Creed,"Dwight, Jim and Michael",1,0.2781,0.2781,2,0.0,1
Isabelle,Jim,1,0.25526666666666664,0.26190954969649777,12,0.0,1
Clark,Hospital employee,1,0.41270666666666667,0.2898211137159533,15,0.0,1
Dale,Kathy,1,-0.07565,0.07565,2,0.0,1
Dale,Pam,1,-0.07565,0.07565,2,0.0,1
Dale,Nurse,1,-0.07565,0.07565,2,0.0,1
Dale,Jim,1,0.294725,0.37423746722502277,4,0.0,1
(Pam's mom) Heleen,Jim,1,0.156225,0.2705896374124479,4,0.0,1
(Pam's mom) Heleen,Pam,1,0.2787,0.2787,2,0.0,1
(Pam's mom) Heleen,Helene,1,0.09866666666666667,0.13953573815414536,3,0.0,1
Doctor,Pam,1,0.11315,0.11315,4,0.0,1
Doctor,Nurse,1,0.146875,0.15442479358898298,4,0.0,1
Jo,Meredith,1,0.2546333333333333,0.36010591343226916,3,0.0,1
Andy and Dwight,D,1,0.11854,0.23708,5,0.0,1
D,Dwight,1,-0.07722857142857144,0.3194884246250367,7,0.0,1
Andy,D,1,0.0,0.0,2,0.0,1
D,Jim,1,0.22230769230769232,0.3014049192124173,13,0.0,1
Andy and Dwight,Jim,1,0.21766875000000002,0.29756003536839004,16,0.0,1
Daryl,Jo,1,0.2588954545454546,0.2689914166884626,22,0.0,1
Dwight,Isabelle,1,0.20613076923076923,0.2801217520585136,13,0.0,1
Isabelle,Kathy,1,0.2434,0.2590969702640307,4,0.0,1
Isabelle,Pam,1,-0.03348749999999999,0.3231396735062874,8,0.0,1
Isabelle,Nurse,1,0.2231375,0.24186098764321212,8,0.0,1
Bouncer,Jim,1,-0.057075,0.29984374576602396,4,0.0,1
Hide,Oscar,1,0.401,0.401,2,0.0,1
Isabel,Julie,1,0.08808,0.17616,5,0.0,1
Matt,Warehouse Guy,1,-0.1341,0.18964603871423202,3,0.0,1
Oscar,Warehouse Guy,1,0.11383999999999998,0.13961125456065496,5,0.0,1
Michael,Miichael,1,0.012450000000000008,0.32035790271715375,6,0.0,1
Gabe,Miichael,1,0.27837500000000004,0.27129726661910913,8,0.0,1
Andy,Reid,1,0.22719285714285714,0.30250793959896016,14,0.0,1
Erin,Reid,1,0.17961818181818182,0.26117137117985756,11,0.0,1
Warehouse guy 1,Warehouse guy 2,1,0.0,0.0,4,0.0,1
Daryl,Warehouse guy 2,1,0.1276,0.13082079345425177,4,0.0,1
Daryl,Warehouse guy 1,1,0.08506666666666667,0.12258693060663342,6,0.0,1
Cookie Monster,Dwight,1,0.22711428571428574,0.3044669741816786,7,0.0,1
Andy,Cookie Monster,1,0.21527500000000002,0.2690582778414372,4,0.0,1
Angela,Cookie Monster,1,0.165275,0.18852017630747112,4,0.0,1
Cookie Monster,Kelly,1,0.050575,0.08759846959279596,4,0.0,1
Cookie Monster,Ryan,1,0.10711666666666668,0.16634981631756882,6,0.0,1
Cookie Monster,Oscar,1,0.2211,0.16835900134335952,6,0.0,1
Minister,Nellie,1,0.009450000000000014,0.43095,2,0.0,1
Darryl,Matt,1,0.19784000000000002,0.34092235831637674,5,0.0,1
Andy,Girl at table,1,0.14567000000000002,0.18763891947034866,10,0.0,1
Erin,Girl at table,1,0.11282857142857143,0.13809438505483657,7,0.0,1
Stanley,Woman,1,0.0,0.0,2,0.0,1
Bar Manager,Pam,1,0.0862909090909091,0.20940565441070008,11,0.0,1
Bar Manager,Bouncer,1,0.0008571428571428659,0.24864723064237507,7,0.0,1
Bouncer,Michael,1,0.07421666666666667,0.30019835063208156,12,0.0,1
Bouncer,Pam,1,0.02323333333333334,0.2742537065484358,6,0.0,1
Bar Manager,Jim,1,0.06461111111111112,0.22231608850885387,9,0.0,1
Buyer,Pam,1,0.14848461538461538,0.24934219873700864,13,0.0,1
Angela,Donna,1,0.0,0.0,4,0.0,1
Buyer,Carol,1,0.025000000000000005,0.15516483708194542,3,0.0,1
Erin,Hayworth's waiter,1,0.13358571428571428,0.27953031999394695,14,0.0,1
Hayworth's waiter,Michael,1,0.21622631578947368,0.24940826146386286,19,0.0,1
Dwight.,Jim,1,0.0,0.0,2,0.0,1
Dwight,Dwight.,1,-0.21075,0.21075,2,0.0,1
Dwight.,Pam,1,0.14049999999999999,0.19869700551341987,3,0.0,1
Cookie Monster,Kevin,1,-0.05708333333333332,0.23028290149774955,6,0.0,1
Cookie Monster,Phyllis,1,0.04046,0.08092,5,0.0,1
Andy,Glen,1,-0.3275666666666667,0.23533075069404386,3,0.0,1
Donna,Kelly,1,0.09981,0.2089226385531257,10,0.0,1
Dwight,Old lady,1,0.135575,0.23482278823615055,4,0.0,1
Donna,Old lady,1,-0.29375,0.29375,2,0.0,1
Buyer,Carol Stills,1,0.0497,0.1287908640652227,3,0.0,1
Gabe,Hide,1,0.332,0.35681443356456305,3,0.0,1
Carol Stills,Pam,1,0.13556666666666664,0.26284629010549543,12,0.0,1
Hide,Kelly,1,0.16572,0.43205652130247957,5,0.0,1
Donna,Kevin,1,0.29133333333333333,0.29343131602169226,12,0.0,1
Kevin,Mihael,1,0.15855,0.15925045525837594,4,0.0,1
Mihael,Pam,1,0.0,0.0,4,0.0,1
Michael,Mihael,1,0.23641428571428572,0.2524884236586554,7,0.0,1
Andy,Mihael,1,0.09106666666666667,0.12878771508010986,3,0.0,1
Jim,Mihael,1,-0.04626,0.22356632662366666,5,0.0,1
Mihael,Oscar,1,0.0,0.0,2,0.0,1
Carol,Carol Stills,1,-0.11424999999999999,0.03704999999999999,2,0.0,1
Realtor,Toby,1,0.31245,0.31245,2,0.0,1
Buyer,Jim,1,0.14786666666666667,0.19245005123985348,15,0.0,1
Kevin,Nick,1,-0.019950000000000006,0.34763209359896563,6,0.0,1
Carol Stills,Jim,1,0.13675,0.20291868093260554,14,0.0,1
Pete,Val,1,0.30494,0.30587442913718693,5,0.0,1
Toby,Val,1,0.32305,0.3470077316621826,6,0.0,1
Kevin,Ravi,1,0.13696666666666668,0.3346850144372898,6,0.0,1
Dwight,Dwight and Angela,1,0.0,0.0,2,0.0,1
Angela,Dwight and Angela,1,0.0,0.0,2,0.0,1
Phyllis,Woman,1,0.1591,0.1591,2,0.0,1
Dwight and Angela,Lawyer,1,0.0,0.0,3,0.0,1
Roy,Warehouse Guy,1,0.08877142857142857,0.23514451309953274,7,0.0,1
Warehouse Guy,Warehouse guy,1,0.0,0.0,2,0.0,1
Jan,Michel,1,0.09746666666666666,0.13783868187929768,3,0.0,1
Darryl,Warehouse Guy,1,0.10315,0.4378829780888953,6,0.0,1
Michael,Mr. O'Malley,1,0.4194333333333333,0.22341089697883781,3,0.0,1
Michel,Todd Packer,1,0.0,0.0,4,0.0,1
Redheaded Actress,Roy,1,0.15262,0.18736313831701262,5,0.0,1
Redheaded Actress,Warehouse guy,1,0.0,0.0,2,0.0,1
Michael,Redheaded Actress,1,-0.2084,0.2084,2,0.0,1
Darryl,Redheaded Actress,1,0.11821999999999999,0.4819562154387056,5,0.0,1
Man in Video,Redheaded Actress,1,-0.05135,0.05135,2,0.0,1
Man in Video,Roy,1,0.13208,0.2075141961408906,5,0.0,1
Man in Video,Warehouse guy,1,-0.05135,0.05135,2,0.0,1
Man in Video,Michael,1,-0.25975,0.15705,2,0.0,1
Dwight,Gym instructor,1,-0.1636166666666667,0.4662167465055521,6,0.0,1
Dwight,Gym Instructor,1,-0.15704,0.557342345780401,5,0.0,1
Gym Instructor,Gym instructor,1,0.35910000000000003,0.26629265855445583,3,0.0,1
Darryl,Glen,1,-0.18744,0.41788375704255365,5,0.0,1
Creed,Dakota,1,0.258475,0.267141679404394,4,0.0,1
Todd,Todd Packer,1,0.064,0.064,2,0.0,1
Packer,Todd Packer,1,0.14511428571428572,0.27748491041893447,7,0.0,1
All the Men,Michael,1,0.01159999999999998,0.5244998951382164,3,0.0,1
Luke,Phyllis,1,0.09038333333333333,0.202103277366356,6,0.0,1
Guy,Roy,1,-0.12462,0.2211827787147996,10,0.0,1
Darryl,Luke,1,0.074,0.12817175976009693,4,0.0,1
Group chant,Kevin,1,-0.1806,0.1806,2,0.0,1
Andy,Nick,1,0.04708888888888889,0.4232611918699964,9,0.0,1
Gabe,Nick,1,0.052975,0.44858887009710796,8,0.0,1
Nick,Stanley,1,0.052975,0.44858887009710796,8,0.0,1
Stanley,Window treatment guy,1,0.07955,0.1377846417421042,4,0.0,1
Group chant,Roy,1,-0.03067142857142857,0.11189314691495011,7,0.0,1
Both,Luke,1,-0.0803090909090909,0.2443229772045246,11,0.0,1
Angela,Luke,1,-0.08834,0.2548600368829919,10,0.0,1
Jim,Jim and Dwight,1,0.0,0.0,2,0.0,1
Both,Kelly,1,-0.11446666666666666,0.16188031243964027,3,0.0,1
Both,Jim,1,0.0,0.0,3,0.0,1
Jim and Dwight,Pam,1,0.0,0.0,3,0.0,1
Creed,Luke,1,-0.05118,0.28973584106906763,10,0.0,1
Both,Creed,1,0.12386666666666667,0.17517391992594736,3,0.0,1
Luke,Stanley,1,-0.03567,0.31500243506995307,10,0.0,1
Both,Stanley,1,0.17556666666666665,0.24828876110063638,3,0.0,1
Jim and Dwight,Michael,1,0.28825,0.30549196252383903,6,0.0,1
Erin,Luke,1,-0.19013333333333335,0.17236284080070416,3,0.0,1
Luke,Pam,1,-0.07655,0.07655,2,0.0,1
Michael,Speaker,1,0.41434,0.37342145947976796,5,0.0,1
Michael,Usher,1,0.09581999999999999,0.15593337551659683,5,0.0,1
Jim,Salesman,1,0.06071578947368421,0.3624031460638943,19,0.0,1
Dan,Jan,1,0.07152,0.15249045084856958,5,0.0,1
Andy,Salesman,1,0.03860000000000001,0.3447347175068758,11,0.0,1
Angel,Pam,1,0.5037,0.0822,2,0.0,1
Angel,Darryl,1,0.4869666666666667,0.36400284186924814,3,0.0,1
Andy,Angel,1,0.24762499999999998,0.21204765236851833,4,0.0,1
Angel,Dwight,1,0.32915714285714287,0.22947743030722684,7,0.0,1
Angel,Angela,1,0.47355,0.11234999999999998,2,0.0,1
Angel,Kelly,1,0.3297333333333333,0.24478390923878598,3,0.0,1
Angel,Jim,1,0.30879999999999996,0.22286573312198535,4,0.0,1
Angel,Ryan,1,0.39943333333333336,0.282649138607489,3,0.0,1
Angel,Stanley,1,0.13385,0.45204999999999995,2,0.0,1
Angel,Oscar,1,0.29295,0.29295,2,0.0,1
Erin,Window treatment guy,1,0.0,0.0,4,0.0,1
Pam,Window treatment guy,1,-0.10895999999999999,0.21791999999999997,5,0.0,1
Andy,Employees except Dwight,1,0.10142500000000002,0.3503913838481192,4,0.0,1
Dwight,Employees except Dwight,1,-0.11883750000000001,0.5537921562678095,8,0.0,1
Angela,Employees except Dwight,1,-0.2092,0.2092,2,0.0,1
Employees except Dwight,Kelly,1,-0.13946666666666666,0.19723565149896766,3,0.0,1
Employees except Dwight,Ryan,1,-0.2092,0.2092,2,0.0,1
Darryl,Sweeney Todd,1,0.10180769230769232,0.23941827724568135,13,0.0,1
Creed,Sweeney Todd,1,0.08491428571428572,0.18001659787420737,7,0.0,1
Pam,Sweeney Todd,1,0.29472,0.2594176239194246,10,0.0,1
Dan,David,1,0.1806,0.1806,2,0.0,1
Andy,Sweeney Todd,1,0.11113333333333333,0.3722780209586498,15,0.0,1
Jim,Sweeney Todd,1,0.30463999999999997,0.27239831937807546,10,0.0,1
Craig,Jan,1,0.09494444444444441,0.40936225226594464,9,0.0,1
Kelly,Usher,1,-0.21075,0.21075,2,0.0,1
Stanley,Usher,1,0.2086,0.13140000000000002,2,0.0,1
Phyllis,Usher,1,0.3629,0.2857,2,0.0,1
Craig,Dan,1,0.20321666666666668,0.49339532296346533,6,0.0,1
Craig,David,1,0.14301666666666665,0.4924814223794527,6,0.0,1
Dwight,Old Woman,1,0.0,0.0,5,0.0,1
Dwight,Helene,1,0.0,0.0,3,0.0,1
Helene,Old Woman,1,0.0,0.0,4,0.0,1
